preco,bairro,area,quartos,suites,vagas,andar,banheiros,salao de festas,mobiliado,varanda,academia,espaco gourmet,playground,churrasqueira,piscina
R$ 690.000,Cachoeira do Bom Jesus,42,1,0,0,3,1,0,0,0,0,1,1,0,0
R$ 1.585.069,Cacupé,97,3,1,2,1,2,1,0,1,1,1,1,1,0
R$ 2.400.000,Campeche,125,3,3,2,,4,1,0,1,1,1,1,1,1
R$ 1.200.000,Lagoa da Conceição,158,1,0,1,,1,1,0,1,0,0,1,1,1
R$ 1.490.000,Campeche,77,2,2,1,,3,0,0,0,0,0,0,0,0
R$ 1.850.000,Campeche,148,2,1,2,,2,0,0,0,0,0,0,0,0
R$ 1.590.000,Cachoeira do Bom Jesus,116,3,1,2,,1,1,0,0,0,0,0,1,0
R$ 2.372.806,Cachoeira do Bom Jesus,100,3,3,2,,3,1,0,0,1,1,1,0,1
R$ 1.090.000,Lagoa da Conceição,71,1,0,1,2,2,0,0,1,1,1,0,0,0
R$ 1.700.000,Lagoa da Conceição,187,4,2,3,,3,0,0,0,0,0,0,0,0
R$ 10.500.000,Lagoa da Conceição,445,4,4,4,2,6,0,0,1,0,0,0,1,1
R$ 1.623.502,Campeche,58,2,0,0,,1,0,0,0,0,0,0,0,0
R$ 815.000,Lagoa da Conceição,52,1,1,1,,1,1,0,0,0,1,0,0,0
R$ 3.500.000,Praia Brava,136,3,1,3,3,2,1,0,0,0,0,1,1,1
R$ 2.000.000,Campeche,179,3,2,1,,3,1,1,0,1,1,0,1,1
R$ 2.500.000,Canasvieiras,132,4,3,2,3,4,1,1,1,1,1,1,1,1
R$ 4.900.000,Canasvieiras,170,4,3,3,,6,0,0,0,0,0,0,0,0
R$ 780.000,Cacupé,52,1,0,1,,1,1,0,0,0,0,0,1,1
R$ 2.200.000,Cacupé,172,3,3,2,,4,0,0,0,0,0,0,0,0
R$ 3.500.000,Cachoeira do Bom Jesus,330,4,4,3,,5,1,0,1,0,1,0,1,1
R$ 950.000,Campeche,76,2,1,1,1,2,0,1,1,0,0,0,1,0
R$ 2.289.000,Campeche,101,3,1,1,,2,0,0,0,0,0,0,0,0
R$ 2.700.000,Cacupé,165,3,3,3,3,4,1,0,1,1,0,1,1,1
R$ 1.296.840,Cacupé,71,2,1,0,7,2,1,0,0,0,0,1,1,1
R$ 2.500.000,Cachoeira do Bom Jesus,153,3,3,2,3,4,0,1,1,0,0,0,1,0
R$ 1.466.170,Morro das Pedras,90,3,1,1,,2,1,0,1,1,1,1,1,0
R$ 750.000,Campeche,39,1,0,1,2,1,1,1,0,1,1,0,0,1
R$ 1.390.000,Campeche,71,2,0,0,,1,0,0,0,0,0,0,0,0
R$ 1.350.000,Praia Brava,97,3,1,1,2,3,0,1,1,0,0,0,0,1
R$ 1.840.000,Campeche,94,3,1,2,,2,0,0,0,0,0,0,0,0
R$ 839.312,Campeche,39,1,0,1,,1,0,0,0,0,0,0,0,0
R$ 2.520.000,Cacupé,164,3,3,2,2,3,1,0,1,1,1,1,1,1
R$ 840.000,Campeche,45,1,0,1,1,1,1,1,0,1,1,1,1,1
R$ 1.980.000,Campeche,155,3,1,2,,2,1,1,1,1,1,1,1,1
R$ 1.890.000,Morro das Pedras,114,3,1,2,2,3,1,1,1,0,0,0,1,1
R$ 690.000,Cachoeira do Bom Jesus,43,1,0,0,,1,0,0,0,0,0,0,0,0
R$ 1.480.000,Campeche,72,2,1,2,,2,1,1,1,1,1,1,1,1
R$ 2.200.000,Cacupé,172,3,3,2,,4,0,0,0,0,0,0,0,0
R$ 1.980.000,Morro das Pedras,118,2,1,2,1,2,1,1,1,1,1,0,1,1
R$ 1.100.000,Cachoeira do Bom Jesus,78,3,1,1,2,2,1,1,1,0,1,0,1,0
R$ 5.634.814,Praia Brava,159,3,3,2,,4,1,0,1,1,1,1,1,0
R$ 890.000,Campeche,43,1,0,1,2,1,1,0,0,1,1,1,0,0
R$ 1.150.000,Lagoa da Conceição,72,2,1,1,,2,0,0,0,0,0,0,1,0
R$ 2.207.218,Cacupé,109,3,2,1,6,3,1,0,1,1,1,0,1,0
R$ 1.750.000,Morro das Pedras,102,2,1,2,,2,0,0,0,0,0,0,0,0
R$ 1.600.000,Campeche,103,3,1,2,,3,0,0,1,1,0,1,0,0
R$ 1.250.000,Cachoeira do Bom Jesus,89,3,1,1,,2,1,1,0,1,0,0,1,1
R$ 4.999.493,Praia Brava,159,3,3,2,,4,1,0,1,1,1,1,1,0
R$ 1.590.000,Campeche,91,2,1,2,2,2,1,0,0,1,0,0,1,0
R$ 1.296.840,Cacupé,71,2,1,0,8,2,1,0,0,0,0,1,1,1
R$ 3.713.585,Praia Brava,155,3,3,2,,4,1,0,1,1,1,1,1,0
R$ 2.760.000,Praia Brava,102,2,2,1,3,3,0,0,0,0,0,0,1,0
R$ 1.509.000,Pântano do Sul,112,3,1,0,1,2,0,0,1,0,0,0,1,0
R$ 839.312,Rio Tavares,39,1,0,1,,1,1,0,0,0,1,1,1,1
R$ 1.272.000,Campeche,77,3,1,2,1,1,1,1,1,0,0,1,1,1
R$ 1.400.000,Lagoa da Conceição,77,1,1,1,,1,1,0,0,0,1,1,0,0
R$ 1.100.000,Campeche,46,1,1,1,,1,0,0,1,1,1,0,0,1
R$ 2.190.113,Cacupé,110,3,2,1,6,3,1,0,1,1,1,1,1,1
R$ 1.750.000,Morro das Pedras,93,2,1,2,,2,0,0,0,0,0,0,0,0
R$ 3.500.000,Pântano do Sul,156,2,2,1,,3,0,0,0,0,0,0,0,0
R$ 1.199.000,Campeche,68,,1,1,1,,0,1,1,0,1,0,0,1
R$ 2.200.000,Cachoeira do Bom Jesus,132,3,1,2,,3,0,1,0,0,0,0,1,0
R$ 799.000,Campeche,43,1,0,1,3,1,1,0,0,1,1,1,1,1
R$ 1.400.000,Campeche,73,2,1,2,2,2,1,1,0,1,1,1,1,1
R$ 1.100.000,Praia Brava,85,3,1,1,,1,1,1,1,0,1,0,1,1
R$ 2.000.000,Campeche,113,3,2,2,2,3,1,1,1,1,1,0,1,0
R$ 1.100.000,Cachoeira do Bom Jesus,74,2,1,1,,2,0,0,0,1,1,1,1,1
R$ 2.338.375,Cacupé,118,2,2,2,2,2,0,0,1,0,0,0,1,0
R$ 3.980.000,Campeche,196,,2,2,3,,1,1,1,1,1,1,1,1
R$ 1.510.000,Pântano do Sul,112,3,1,2,,2,0,1,1,0,0,0,0,0
R$ 7.500.000,Cachoeira do Bom Jesus,379,5,4,0,,1,1,0,0,0,0,1,1,1
R$ 2.400.000,Campeche,126,3,3,2,,4,0,0,0,0,0,0,0,0
R$ 1.998.500,Cachoeira do Bom Jesus,136,3,1,2,1,2,1,0,0,0,0,0,0,0
R$ 4.139.862,Cacupé,215,4,4,2,,5,0,0,0,0,0,0,0,0
R$ 795.000,Campeche,45,1,0,1,2,1,0,0,1,0,0,0,1,0
R$ 2.700.000,Cachoeira do Bom Jesus,128,3,3,2,1,3,1,1,1,1,1,1,1,0
R$ 885.000,Campeche,42,1,1,1,2,2,0,0,1,0,0,0,0,0
R$ 4.899.839,Praia Brava,159,3,3,2,,4,1,0,1,1,1,1,1,0
R$ 830.000,Campeche,48,1,0,1,,1,0,0,0,0,0,0,1,0
R$ 1.800.000,Campeche,120,2,2,2,,2,0,0,0,0,0,0,0,0
R$ 1.450.000,Itaguaçu,110,4,1,2,,2,1,0,0,0,0,0,1,0
R$ 630.000,Cacupé,32,1,0,0,1,1,0,0,0,0,0,0,0,0
R$ 1.590.000,Praia Brava,172,3,3,1,,4,1,1,0,1,1,1,1,1
R$ 1.915.000,Campeche,105,2,1,1,,2,0,0,0,0,0,0,0,0
R$ 966.000,Campeche,54,1,0,1,,1,0,0,0,0,0,0,0,0
R$ 2.578.545,Cachoeira do Bom Jesus,124,3,3,2,,3,0,1,0,0,0,0,0,0
R$ 1.980.000,Lagoa da Conceição,160,3,1,1,,3,0,0,0,0,0,0,0,0
R$ 1.190.000,Campeche,71,2,1,1,,1,0,0,0,0,0,0,0,0
R$ 1.627.236,Campeche,58,1,0,1,1,1,0,0,0,0,1,0,0,0
R$ 2.380.000,Campeche,108,3,2,2,,4,1,0,0,0,1,1,0,0
R$ 1.850.000,Rio Tavares,77,1,1,1,1,1,0,0,1,0,0,1,1,1
R$ 790.000,Lagoa da Conceição,52,1,1,1,,1,1,0,0,0,1,0,0,0
R$ 1.850.000,Campeche,134,2,1,2,3,2,1,1,0,0,1,0,1,0
R$ 949.000,Rio Tavares,76,2,1,1,2,1,0,0,0,0,0,0,1,0
R$ 6.699.000,Lagoa da Conceição,607,4,4,5,,6,0,0,0,0,0,0,0,0
R$ 990.000,Lagoa da Conceição,42,1,1,1,1,1,0,0,1,0,0,0,1,1
R$ 1.400.000,Campeche,80,2,1,1,1,2,1,0,1,0,1,1,1,1
R$ 910.000,Cacupé,65,1,0,0,1,1,0,0,0,0,0,0,0,0
R$ 1.680.000,Itaguaçu,96,3,1,2,,2,0,0,0,0,0,0,0,0
R$ 720.000,Campeche,39,1,1,1,,1,1,1,0,0,0,0,0,0
R$ 2.084.666,Praia Brava,103,2,2,1,,3,1,0,1,0,0,1,1,1
R$ 1.480.000,Campeche,72,2,1,1,1,2,1,0,0,1,0,0,1,0
R$ 1.190.000,Campeche,58,,0,1,,,1,1,1,0,0,0,1,0
R$ 1.490.000,Campeche,76,2,1,2,2,2,0,0,1,0,0,0,1,1
R$ 1.390.000,Praia Brava,115,3,1,2,,2,0,1,1,0,0,0,1,1
R$ 1.550.000,Campeche,135,2,1,2,,2,0,0,0,0,0,0,0,0
R$ 5.993.872,Praia Brava,162,3,3,3,,4,1,0,1,1,1,1,1,0
R$ 1.121.388,Cacupé,71,2,1,1,2,1,0,0,0,1,0,0,0,0
R$ 2.985.000,Morro das Pedras,122,3,3,2,2,3,0,0,0,0,0,0,0,0
R$ 2.180.000,Campeche,97,3,1,2,,2,1,0,1,1,1,1,1,0
R$ 2.900.000,Itaguaçu,408,5,3,8,,4,0,0,0,0,0,0,0,1
R$ 2.200.000,Campeche,100,3,1,2,,2,0,0,0,0,0,0,1,1
R$ 2.600.000,Morro das Pedras,119,2,1,2,1,1,1,0,1,1,1,0,1,0
R$ 1.328.103,Santo Antônio de Lisboa,62,1,0,1,,1,0,0,1,1,0,1,1,1
R$ 826.028,Rio Tavares,39,1,0,1,,1,0,0,0,0,0,0,0,1
R$ 2.829.200,Campeche,129,3,1,2,,2,1,0,1,1,0,1,1,1
R$ 910.000,Cacupé,38,1,1,1,1,2,1,0,0,1,0,0,0,0
R$ 2.990.000,Cachoeira do Bom Jesus,192,4,1,2,,4,0,0,0,0,0,1,1,1
R$ 1.330.000,Cachoeira do Bom Jesus,74,2,1,1,1,2,1,0,0,1,1,1,1,1
R$ 4.890.000,Campeche,303,3,3,2,,3,1,0,1,0,1,0,1,1
R$ 2.400.000,Campeche,127,,3,2,,,1,1,1,1,1,1,1,1
R$ 2.500.000,Lagoa da Conceição,163,3,1,2,,3,0,0,0,0,0,0,0,0
R$ 1.010.000,Campeche,42,1,0,1,,1,1,0,0,0,1,0,0,0
R$ 1.650.000,Campeche,98,2,0,2,,1,1,0,0,0,1,0,1,1
R$ 2.300.000,Lagoa da Conceição,224,2,1,2,,2,1,0,0,0,1,1,1,1
R$ 2.400.000,Campeche,126,3,3,2,,4,0,0,0,0,0,0,0,0
R$ 2.300.000,Cacupé,520,4,4,0,,6,0,0,0,0,0,0,1,1
R$ 1.890.000,Campeche,98,3,1,2,,1,1,0,0,0,1,1,0,1
R$ 1.224.000,Praia Brava,77,3,1,2,2,2,0,0,0,0,0,0,1,1
R$ 1.750.000,Cacupé,168,4,3,2,1,5,1,1,0,1,1,1,0,0
R$ 8.500.000,João Paulo,505,4,4,6,,5,1,1,1,1,1,1,1,1
R$ 1.600.000,Campeche,78,1,1,1,2,2,0,0,0,0,0,0,1,0
R$ 3.400.000,Campeche,150,,3,2,1,,1,0,1,0,1,0,0,1
R$ 2.816.285,Cacupé,165,3,3,2,2,5,0,0,1,0,0,0,1,1
R$ 3.200.000,Cachoeira do Bom Jesus,128,3,3,2,,5,0,0,0,0,0,0,0,0
R$ 1.195.000,Campeche,67,2,1,1,1,2,1,1,1,0,0,0,0,1
R$ 1.520.000,Campeche,97,3,1,1,,2,0,0,0,0,0,0,0,0
R$ 1.500.000,Santo Antônio de Lisboa,77,1,0,1,,2,1,0,1,1,1,0,0,0
R$ 5.232.840,Campeche,218,4,4,0,,6,1,0,1,1,1,1,0,0
R$ 870.000,Campeche,71,1,0,1,,1,1,0,1,1,1,0,0,0
R$ 890.000,Praia Brava,79,2,2,2,,3,1,0,0,0,0,0,1,1
R$ 1.900.000,Campeche,84,2,1,1,,2,1,0,1,0,1,1,0,0
R$ 940.000,Campeche,43,1,0,1,2,1,1,1,0,1,1,1,1,1
R$ 750.000,Campeche,40,1,0,1,2,1,1,1,0,0,1,0,0,0
R$ 2.150.000,Itaguaçu,99,3,1,2,3,2,0,0,1,0,0,0,1,1
R$ 2.453.438,Cacupé,146,2,2,2,,2,0,0,1,0,0,0,1,1
R$ 790.000,Santo Antônio de Lisboa,40,1,0,1,2,1,1,0,0,0,1,0,0,0
R$ 800.000,Cachoeira do Bom Jesus,68,2,0,0,,2,1,0,0,1,0,0,0,1
R$ 1.290.000,Campeche,75,2,1,2,2,1,0,1,1,0,0,0,0,0
R$ 1.400.000,Pântano do Sul,95,2,1,2,3,2,1,1,1,1,1,0,1,1
R$ 3.490.000,Campeche,175,3,1,2,,3,0,0,0,0,0,0,0,0
R$ 2.500.000,Cachoeira do Bom Jesus,150,4,3,1,,3,1,1,1,1,1,1,0,1
R$ 1.550.000,Campeche,97,3,1,2,2,2,1,0,1,1,0,1,0,1
R$ 1.700.000,Campeche,90,2,1,2,2,2,0,0,0,0,0,0,0,1
R$ 1.200.000,Lagoa da Conceição,49,1,0,1,,1,1,1,0,0,1,0,1,1
R$ 778.680,Lagoa da Conceição,42,1,0,1,,2,0,0,0,0,1,0,0,1
R$ 1.890.000,Abraão,99,3,1,2,2,2,1,1,1,0,0,0,1,1
R$ 1.650.000,Campeche,98,2,1,2,,2,0,0,0,0,0,0,0,0
R$ 998.000,Campeche,76,2,1,1,2,2,0,0,0,0,0,0,0,0
R$ 2.200.000,Campeche,152,2,2,2,,3,0,0,0,0,0,0,0,0
R$ 2.400.000,Campeche,161,2,1,1,,2,1,1,1,0,1,0,1,1
R$ 5.500.000,Campeche,189,3,3,2,2,2,0,0,0,0,0,0,0,0
R$ 3.858.041,Cacupé,160,3,3,4,,3,1,0,0,1,0,0,0,1
R$ 1.390.000,Itaguaçu,76,2,0,2,2,1,1,0,1,1,1,0,1,1
R$ 630.000,Cacupé,31,1,0,1,,1,0,0,0,0,0,0,0,0
R$ 1.300.000,Campeche,75,2,2,1,2,1,1,0,1,0,1,1,1,0
R$ 1.740.000,Morro das Pedras,94,2,1,2,2,2,1,0,1,1,1,0,1,1
R$ 790.000,Campeche,45,1,0,1,,1,0,1,0,0,1,0,1,1
R$ 1.500.000,Campeche,77,2,2,1,,3,1,1,1,1,1,1,1,0
R$ 1.150.000,Campeche,114,3,0,1,2,1,0,1,1,0,0,0,1,1
R$ 1.700.000,Campeche,89,2,1,1,,1,1,0,0,1,1,1,0,1
R$ 3.500.000,Lagoa da Conceição,276,4,1,2,,4,1,1,1,0,1,0,1,1
R$ 1.450.000,Campeche,140,2,2,1,2,3,0,1,1,0,0,0,1,1
R$ 1.550.000,Campeche,98,2,1,1,2,3,0,0,0,0,1,0,1,1
R$ 2.100.000,Cachoeira do Bom Jesus,132,3,1,0,,3,0,1,1,0,0,0,1,1
R$ 930.000,Campeche,93,1,1,1,,1,0,0,0,0,0,0,0,0
R$ 1.080.000,Praia Brava,67,2,1,1,1,2,1,0,0,0,0,1,1,1
R$ 1.450.000,Campeche,72,2,1,1,2,2,1,0,1,1,1,1,1,1
R$ 1.990.000,Campeche,116,2,2,2,1,2,1,0,0,0,1,0,0,1
R$ 1.000.000,Campeche,44,1,1,1,,2,0,1,1,0,0,0,1,1
R$ 1.290.000,Campeche,75,,1,2,,,1,1,1,1,1,1,1,1
R$ 1.305.636,Cacupé,77,2,1,1,1,1,0,0,0,0,0,0,1,0
R$ 1.700.000,Morro das Pedras,90,2,1,2,2,2,1,0,0,1,1,1,1,1
R$ 4.390.202,Campeche,217,4,4,1,,6,1,0,1,0,0,1,1,1
R$ 3.011.398,Campeche,186,1,0,0,1,1,0,0,0,0,0,0,0,0
R$ 1.500.000,Lagoa da Conceição,50,1,1,1,,1,0,1,0,1,0,1,1,1
R$ 1.790.000,Campeche,87,2,1,1,,2,0,0,0,0,0,0,0,0
R$ 1.410.000,Campeche,114,3,1,2,,2,1,1,1,1,1,0,1,0
R$ 910.000,Campeche,43,1,1,1,1,2,0,0,0,0,1,0,1,1
R$ 1.150.000,Lagoa da Conceição,76,2,1,1,,2,0,0,1,0,0,0,1,0
R$ 1.740.000,Morro das Pedras,94,2,1,2,,2,0,0,1,0,0,0,1,0
R$ 2.445.000,Lagoa da Conceição,163,3,2,1,,3,1,0,1,0,1,0,1,1
R$ 799.000,Campeche,44,1,0,1,,1,0,1,0,0,0,0,0,0
R$ 1.617.000,Rio Tavares,77,1,0,1,,1,0,1,0,0,0,0,0,0
R$ 3.490.000,Campeche,173,3,1,2,3,3,1,0,1,1,1,1,1,0
R$ 480.000,Carvoeira,16,,1,1,4,1,0,1,0,0,0,0,0,0
R$ 790.000,Campeche,38,1,0,1,,1,0,1,0,0,0,0,0,1
R$ 3.150.000,Cachoeira do Bom Jesus,143,3,3,2,3,1,1,1,1,1,1,0,1,1
R$ 3.990.000,Campeche,206,2,2,3,,,1,1,1,1,1,1,1,1
R$ 1.200.000,Ingleses do Rio Vermelho,108,2,0,2,,1,0,0,0,0,0,0,0,0
R$ 1.495.000,Campeche,70,2,0,2,,1,1,0,0,0,1,1,1,1
R$ 820.000,Morro das Pedras,40,1,0,1,,1,0,0,0,0,0,0,0,0
R$ 13.000.000,Lagoa da Conceição,2480,20,20,30,,20,0,0,0,0,0,0,0,0
R$ 1.800.000,Pântano do Sul,103,2,1,1,2,2,0,0,0,0,0,0,0,0
R$ 1.950.000,Campeche,91,3,1,2,2,2,0,0,0,0,0,0,1,1
R$ 398.000,Cachoeira do Bom Jesus,16,1,0,0,,1,0,0,0,0,0,0,0,0
R$ 1.350.000,Campeche,70,1,1,1,1,2,1,0,0,1,1,0,1,1
R$ 906.175,Cachoeira do Bom Jesus,50,1,0,1,,1,0,0,0,0,0,0,1,1
R$ 1.335.000,Campeche,98,2,1,1,2,1,0,0,0,0,1,0,1,0
R$ 2.700.000,Campeche,185,2,2,2,3,3,0,1,1,0,1,0,1,1
R$ 2.990.000,Cachoeira do Bom Jesus,192,4,1,2,1,4,0,0,0,0,0,0,1,1
R$ 1.100.000,Campeche,71,2,1,1,2,1,1,0,1,1,1,1,1,1
R$ 1.100.000,Cachoeira do Bom Jesus,162,3,1,0,,2,0,0,0,0,0,0,0,0
R$ 747.000,Lagoa da Conceição,47,1,0,1,,1,0,0,0,0,0,0,0,0
R$ 1.880.000,Campeche,90,2,1,2,1,2,1,1,1,1,1,1,1,0
R$ 1.500.000,Campeche,93,3,1,2,,3,1,0,0,1,0,1,0,1
R$ 3.100.000,Cachoeira do Bom Jesus,144,3,3,2,3,4,1,1,1,1,0,1,1,1
R$ 2.800.000,Campeche,112,3,1,2,,2,1,0,1,1,1,1,1,0
R$ 1.120.000,Lagoa da Conceição,73,1,1,1,2,2,1,0,0,1,1,0,1,1
R$ 7.000.000,Morro das Pedras,330,3,3,2,,4,1,0,1,1,1,0,1,0
R$ 790.000,Campeche,38,1,0,1,,1,1,1,0,1,0,0,0,0
R$ 879.978,Cachoeira do Bom Jesus,50,1,1,1,1,1,0,0,0,0,0,0,0,0
R$ 795.000,Lagoa da Conceição,47,1,1,1,,1,0,0,0,0,0,0,0,0
R$ 1.600.000,Rio Tavares,352,7,0,0,,6,0,0,0,0,0,0,0,0
R$ 5.731.052,Praia Brava,180,3,3,3,,4,1,0,1,1,1,1,1,0
R$ 750.000,Cachoeira do Bom Jesus,53,1,1,1,2,2,0,1,1,0,1,0,1,0
R$ 1.852.400,Campeche,84,2,0,1,,2,1,0,0,0,1,1,1,1
R$ 3.149.000,Cachoeira do Bom Jesus,143,3,3,2,,4,1,0,0,1,1,1,1,1
R$ 3.100.000,Campeche,228,3,1,3,4,1,1,0,1,1,1,1,0,1
R$ 900.000,Campeche,40,1,1,1,2,1,0,1,1,0,0,0,1,1
R$ 3.500.000,Campeche,174,3,1,3,4,2,0,0,0,0,0,0,0,0
R$ 2.280.953,Cacupé,109,2,2,1,6,2,1,0,1,0,0,1,1,1
R$ 2.217.132,Campeche,73,2,1,2,,2,1,0,0,1,1,1,0,1
R$ 9.383.644,Lagoa da Conceição,445,4,2,4,,3,1,0,1,1,1,1,1,0
R$ 800.000,Campeche,33,1,0,1,,1,0,1,0,0,0,1,1,1
R$ 2.990.000,Cachoeira do Bom Jesus,192,4,1,2,1,4,0,1,1,0,0,0,1,1
R$ 1.699.900,Praia Brava,90,4,1,2,2,2,1,1,1,0,0,0,1,1
R$ 1.480.000,Rio Tavares,80,2,1,1,2,2,0,0,1,0,0,0,1,1
R$ 1.400.000,Lagoa da Conceição,94,3,1,1,,2,0,1,1,0,0,0,1,0
R$ 2.441.850,Lagoa da Conceição,162,3,2,1,,3,0,0,0,0,0,0,0,0
R$ 2.380.000,Campeche,108,3,2,2,2,2,0,0,1,0,0,1,1,1
R$ 4.400.000,Campeche,199,3,1,2,3,3,1,0,1,1,1,1,1,1
R$ 1.400.000,Pântano do Sul,95,2,1,2,3,2,1,0,1,1,1,0,1,1
R$ 1.510.000,Pântano do Sul,136,3,1,2,1,2,0,0,1,0,0,0,0,0
R$ 1.427.621,Campeche,37,1,0,1,,2,0,0,0,0,0,0,0,0
R$ 2.780.000,Cacupé,237,3,3,3,4,4,1,0,1,1,1,0,1,1
R$ 4.450.000,Campeche,190,3,2,4,1,3,1,0,0,1,1,0,1,0
R$ 2.881.342,Cacupé,268,3,3,2,1,5,0,0,1,0,0,0,1,1
R$ 3.165.518,Cacupé,165,3,3,2,,2,1,0,1,1,1,1,0,0
R$ 1.400.000,Morro das Pedras,102,2,1,2,1,2,0,0,1,0,0,0,0,1
R$ 1.880.000,Campeche,90,2,1,2,,2,1,0,1,1,0,1,1,1
R$ 1.990.000,Campeche,113,,2,2,1,,1,0,1,1,1,0,1,1
R$ 2.380.000,Campeche,104,3,2,2,,3,1,1,1,1,1,1,1,0
R$ 1.850.000,Campeche,93,3,1,2,,2,1,1,1,0,1,1,1,1
R$ 3.000.000,Cachoeira do Bom Jesus,144,3,3,2,3,4,1,1,1,1,0,1,1,1
R$ 5.000.000,Cachoeira do Bom Jesus,318,3,1,0,,1,0,0,0,0,0,0,0,0
R$ 2.200.000,Campeche,94,3,1,2,2,1,0,0,0,0,0,0,0,1
R$ 1.510.000,Pântano do Sul,112,3,1,2,1,2,0,0,0,0,0,0,1,0
R$ 1.200.000,Campeche,46,1,1,1,,1,1,0,0,0,1,0,0,0
R$ 2.025.000,Campeche,96,3,1,2,,2,0,0,0,0,0,0,0,0
R$ 1.200.000,Campeche,46,1,1,1,2,1,1,0,1,1,1,0,0,0
R$ 3.600.000,Campeche,148,3,3,2,4,4,1,0,1,1,1,1,0,0
R$ 1.500.000,Praia Brava,88,4,2,1,,3,1,0,1,0,1,0,1,1
R$ 3.400.000,Campeche,171,3,1,3,4,2,1,1,0,1,1,1,1,1
R$ 1.564.574,Cacupé,97,3,2,2,2,1,1,1,0,0,1,1,0,1
,Carvoeira,,0,0,0,,0,0,0,0,0,0,0,0,0
R$ 2.980.000,Cachoeira do Bom Jesus,125,3,3,2,,4,0,0,0,0,0,1,0,1
R$ 1.680.000,Campeche,76,,1,1,,,1,1,1,1,1,1,1,1
R$ 820.000,Campeche,42,1,1,0,,2,0,0,0,0,1,0,0,0
R$ 1.240.000,Campeche,58,1,0,1,,1,1,1,0,0,1,0,0,1
R$ 790.000,Campeche,38,1,0,1,,1,0,1,1,0,0,0,1,1
R$ 545.000,Santo Antônio de Lisboa,32,1,0,1,,1,1,1,1,0,0,0,0,1
R$ 2.388.000,Campeche,116,2,2,2,,1,1,0,0,0,1,1,0,1
R$ 820.000,Campeche,36,1,0,1,,1,0,0,0,0,0,0,0,1
R$ 1.890.000,Campeche,85,2,1,1,3,2,1,0,1,1,1,0,1,0
R$ 1.950.000,Campeche,130,3,1,2,,3,1,1,1,1,0,1,1,1
R$ 885.000,Campeche,45,1,0,1,1,1,0,1,1,0,0,0,0,0
R$ 760.000,Carvoeira,43,1,0,2,,1,0,0,0,0,0,0,0,0
R$ 2.400.000,Campeche,124,3,3,2,2,4,0,0,1,0,0,0,1,1
R$ 4.026.300,Cacupé,215,4,4,3,1,4,0,0,1,0,0,0,1,1
R$ 2.079.000,Cacupé,128,3,3,2,2,1,1,0,0,1,0,0,0,0
R$ 550.000,Santo Antônio de Lisboa,31,1,1,1,,1,1,0,0,0,1,0,0,1
R$ 2.000.000,Bom Abrigo,186,4,1,2,,3,1,1,1,1,1,0,1,1
R$ 2.082.000,Cacupé,141,3,1,1,,2,1,0,0,0,0,1,1,1
R$ 1.750.000,Morro das Pedras,94,2,1,2,,2,1,0,0,1,1,0,1,0
R$ 890.000,Carvoeira,43,1,1,1,,2,0,0,0,0,0,0,0,1
R$ 860.000,Campeche,44,1,0,1,,1,0,0,1,0,0,0,1,0
R$ 2.800.000,Cacupé,176,3,3,2,,5,1,0,1,0,1,1,1,1
R$ 790.000,Santo Antônio de Lisboa,40,1,0,1,,1,0,0,1,0,0,0,0,0
R$ 1.800.000,Campeche,80,1,1,2,1,2,1,1,0,0,1,1,1,0
R$ 1.250.000,Campeche,96,3,1,2,,2,0,0,0,0,0,0,0,0
R$ 3.200.000,Cachoeira do Bom Jesus,145,3,3,2,,1,1,0,0,0,1,0,1,1
R$ 1.400.000,Lagoa da Conceição,54,1,1,1,2,2,0,0,1,0,1,0,1,1
R$ 650.000,Cachoeira do Bom Jesus,69,2,0,1,,1,1,1,1,1,0,1,0,0
R$ 1.564.574,Cacupé,96,3,2,2,,1,1,0,0,0,1,1,0,1
R$ 1.510.000,Pântano do Sul,141,3,1,2,,2,0,0,1,0,1,0,1,0
R$ 850.000,Campeche,45,1,0,1,2,1,1,1,0,0,0,0,0,0
R$ 1.150.000,Campeche,79,2,10,1,1,2,0,1,1,0,0,0,0,0
R$ 1.650.000,Lagoa da Conceição,188,4,2,3,,4,0,1,1,0,0,0,1,0
R$ 2.082.000,Cacupé,141,3,1,1,,2,1,0,0,0,0,1,1,1
R$ 3.100.000,Cachoeira do Bom Jesus,145,3,3,2,,1,1,0,0,0,1,1,1,1
R$ 720.000,Cacupé,31,1,0,1,2,1,1,0,0,1,0,0,0,0
R$ 2.890.000,Campeche,165,3,1,3,,2,0,0,0,0,1,0,1,1
R$ 3.345.840,Cacupé,188,3,3,2,1,1,0,0,0,0,0,0,0,0
R$ 2.150.000,Campeche,163,3,1,2,,2,0,0,1,0,0,1,1,1
R$ 3.661.366,Cacupé,165,3,3,3,3,3,1,0,1,1,1,1,1,1
R$ 1.650.000,Campeche,82,3,1,2,2,2,1,1,1,0,0,0,0,1
R$ 4.500.000,Cacupé,165,3,3,4,,5,1,0,1,0,1,1,1,1
R$ 1.800.000,Campeche,88,2,1,1,,2,1,1,1,0,1,1,1,0
R$ 1.149.000,Campeche,52,1,1,1,2,1,1,0,0,0,1,0,1,1
R$ 1.749.000,Campeche,97,2,1,2,,1,1,0,0,0,0,0,0,0
R$ 5.990.000,Campeche,295,3,3,2,4,4,1,0,0,1,1,0,1,1
